age	F	A	E	B	H	C	D	I	G
152.882981	0.0882684029227557	0.180446604036186	0.000138147529575505	0.0839075991649269	0.0146990389700765	0.0306907494780793	0.000337057759220599	0.60075151078636	0.000760874739039666
90.065051	0.112975450243563	0.354783963117606	3.21711899791233e-06	0.321664841336117	0.00369699930410578	0.0885270521920669	0.000127062630480167	0.118151173973556	7.02588726513571e-05
81.012165	0.0785373089770354	0.211682572025052	7.51565762004174e-08	0.60107938065414	0.000172064022268615	0.10737458315936	5.32755741127349e-05	0.00109755810716771	3.06193458594293e-06
48.203228	0.0429981871955463	0.160039269311065	6.95894224077939e-10	0.704061353514265	9.42018093249826e-05	0.0923987070285317	2.05866388308977e-05	0.000386639526791928	9.26931106471822e-07
28.265402	0.040158978427279	0.150792899095338	7.51565762004175e-08	0.711413027835769	0.000218664578983994	0.0969103347251217	3.86910229645094e-05	0.000462862212943632	4.31036882393875e-06
0	0	0	0	0	0	0	0	0	0
6.490033	0.000959178844815587	0.0205815894224078	0	0.945938231732777	1.82985386221294e-05	0.032498226861517	4.60681976339595e-07	3.85455810716772e-06	4.87125956854558e-09
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
34.807286	0.0393695059151009	0.151943162143354	1.39178844815588e-09	0.717995850382742	9.87654836464858e-05	0.0902497446068198	1.83883089770355e-05	0.000323494780793319	9.66597077244264e-07
0	0	0	0	0	0	0	0	0	0
27.551103	0.0476125393180237	0.164090880306193	1.81628392484342e-07	0.686709654140571	0.000261706332637439	0.100666487821851	4.86986778009743e-05	0.000603692414752957	6.04801670146139e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
63.084897	0.0622266771050801	0.191246759916493	5.56715379262351e-09	0.644608248434238	0.000107076548364649	0.101126423103688	2.88775226165623e-05	0.000654489213639527	1.28253305497565e-06
46.960701	0.0402445184411969	0.154659716771051	5.56715379262351e-09	0.711560581767571	0.000123101600556715	0.0929861433542101	2.43465553235908e-05	0.000400061238691719	1.35908141962422e-06
39.870469	0.032524341684064	0.137781600556715	1.32219902574809e-08	0.737260575504524	0.00015623382045929	0.0918984077940152	2.7286012526096e-05	0.000349235212247739	2.14265831593598e-06
29.14455	0.0104785998608211	0.0758617209464162	0	0.847117740431455	4.54509394572024e-05	0.0664325198329854	5.02296450939457e-06	5.87160751565762e-05	1.95546276965901e-07
18.601088	0.0204077084203201	0.106379702157272	7.65483646485733e-09	0.790683539318024	0.000134312456506611	0.0822037258176757	1.61454418928323e-05	0.000173081419624217	1.67223382045929e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
18.764241	0.00354260473208072	0.0415132686151705	0	0.908989096033404	1.7232428670842e-05	0.0459247794015309	1.11343075852471e-06	1.18322894919972e-05	2.08768267223382e-09
16.772875	0.00772547877522616	0.0634874203201113	0	0.865408292971468	5.86381350034795e-05	0.0632683131524009	5.04871259568546e-06	4.64384133611691e-05	3.18719554627696e-07
8.386877	0.00219216005567154	0.032113012526096	0	0.922598491997216	3.02526096033403e-05	0.0430545114822547	1.25400139178845e-06	1.02004175365344e-05	7.51565762004174e-08
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
43.748938	0.0934705553235908	0.223701275574113	1.87752261656229e-06	0.563291962421712	0.000493100208768267	0.116933490605428	0.000142152400835073	0.00194553375086987	1.9955462769659e-05
0	0	0	0	0	0	0	0	0	0
4.371172	0.000249324982602644	0.010029878914405	0	0.970035034098816	8.34655532359081e-06	0.0196764585942937	4.38413361169102e-08	8.23242867084205e-07	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
89.598098	0.0138921858037578	0.0287224189283229	0.000371273486430063	0.00660155462769659	0.0390357675713291	0.00365497842727905	8.98643006263049e-05	0.905969016005567	0.00166288796102992
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
130.677806	0.200993314544189	0.306877660403619	8.64996520528884e-07	0.314801521224774	0.00039812456506611	0.116832792623521	7.58754349338901e-05	0.0600077118997912	1.19756437021573e-05
114.942286	0.189345610995129	0.254109164231037	0.000130999304105776	0.198802486430062	0.00634093249826026	0.0977107230340989	0.00109072929714683	0.251916831593598	0.000552541405706333
36.727957	0.092073959638135	0.2849061927627	2.7383437717467e-06	0.025349329157968	0.00266791718858733	0.0177431169102296	3.85581071677105e-05	0.57717301809325	4.51440501043841e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
115.984643	0.198875697286013	0.280321935281837	0.000146379262352123	0.358144350730689	0.0034587369519833	0.141582885177453	0.00126730132219903	0.0158047125956855	0.000397937369519833
29.221377	0.014098235908142	0.14810991440501	1.87821851078636e-06	0.752269972860124	0.01692375782881	0.0629168830897703	8.64154488517746e-05	0.0054639220598469	0.000128917884481559
29.05911	0.0259339318023661	0.13499974460682	0.000675799582463465	0.447045899095338	0.233846982602645	0.0808312317327766	0.00452763395963813	0.0635061983298539	0.00863259151009046
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
280.529398	0.143882449547669	0.179710624913013	0.0288831370911621	0.185373936673626	0.162792798190675	0.118782853166319	0.0199696130828114	0.108359586638831	0.0522450320111343
219.948991	0.17534517954071	0.249648055671538	0.0035078295059151	0.274996618649965	0.0549612936673625	0.152034987473904	0.0104347439109255	0.0717684551148225	0.00730283924843424
173.702633	0.200269828810021	0.283360844815588	7.53235908141962e-06	0.364819812804454	0.000568048712595686	0.139001114822547	0.000468450939457202	0.0114759053583855	2.84363256784969e-05
139.980908	0.196587917188587	0.282481665274878	1.4892832289492e-05	0.36879394224078	0.000837723729993041	0.138528048712596	0.00059351356993737	0.0121078295059151	5.4490605427975e-05
114.821588	0.192494988169798	0.27916649756437	4.51016005567154e-05	0.372522292275574	0.00147399512874043	0.139794519832985	0.000987528183716076	0.0133783159359777	0.000136741127348643
45.496359	0.0782474509394572	0.20860482045929	5.51844119693806e-07	0.600050176061239	0.00030841475295755	0.111363459290188	8.63820459290189e-05	0.0013301301322199	8.50591510090465e-06
23.299443	0.0339712275574113	0.138554030619346	4.5929018789144e-08	0.7337843855254	0.000198217814892137	0.093097878914405	3.07724425887265e-05	0.000359744606819763	3.57063326374391e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
92.626225	0.169099976339597	0.275386569241475	6.71537926235212e-06	0.414787315935978	0.000641906750173974	0.132961765483647	0.000359402226861517	0.00672177940153097	3.44947807933195e-05
62.503906	0.145900602644398	0.263028391092554	1.08329853862213e-05	0.454928847599165	0.00089975922059847	0.129547961029923	0.000378231036882394	0.00524578844815588	5.95142658315936e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
55.122365	1.22066805845511e-05	0.000216057759220598	0.0018741704940849	0.000292449547668754	0.913331405706332	4.12094641614475e-05	0.000351526096033403	0.0435176590118303	0.0403633291579679
39.844069	9.52748782185108e-06	0.000173639526791927	0.00168593945720251	0.0002967167710508	0.919360262352121	4.10675017397356e-05	0.000361923451635352	0.039150779401531	0.0389201127348643
27.806317	1.6883785664579e-05	0.000194343771746694	0.00196292414752958	0.000443583159359777	0.918278754349338	8.09881697981907e-05	0.000547064718162839	0.0362598963117606	0.0422155128740432
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
23.825681	8.23242867084204e-06	0.000120206680584551	0.00123328392484343	0.00033212456506611	0.933067702157272	5.10869867780097e-05	0.00040143006263048	0.0298696889352819	0.03491624217119
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
19.097472	2.82741823242868e-06	5.86938065414058e-05	0.000615575504523313	0.000218989561586639	0.95062264926931	2.60208768267223e-05	0.000257702853166319	0.0220559881697982	0.0261415226165623
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
298.615108	0.000320867780097425	0.000244700765483647	0.483135096033403	0.000318537230340988	0.0399205643702157	0.000746256089074461	0.00178222477383438	0.00123573068893528	0.470208302713987
235.521792	0.000676902574808629	0.000453629088378567	0.477259551844119	0.000541919972164231	0.0445927237299931	0.00152695128740431	0.00362657411273487	0.00182059498956159	0.467413509394572
58.131893	9.07446068197638e-07	1.84690327070286e-06	0.339929006958943	7.75504523312456e-06	0.0107042449547669	6.9846903270703e-06	3.31760612386917e-05	4.30327070285317e-05	0.647185155880306
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
19.699753	3.7044537230341e-05	2.87543493389005e-06	0.523945446068197	3.08336812804453e-05	0.0473052205984691	0.00133189352818372	0.0152981106471816	7.65400139178844e-05	0.409884302713987
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
